filename,filename_path,xmin,ymin,xmax,ymax,w,h,label_txt,label
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,82,9,93,20,11,11,5,6
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,97,10,106,17,9,7,-,11
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,109,9,116,19,7,10,2,3
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,116,10,125,19,9,9,0,1
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,124,9,135,19,11,10,2,3
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,134,9,142,20,8,11,1,2
C_296,../../01.Datasets/processed/images_train/fechas/C_296.jpg,39,6,146,21,107,15,date,12
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,21,9,103,20,82,11,date,12
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,21,9,30,19,9,10,0,1
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,31,10,40,19,9,9,3,4
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,41,11,49,16,8,5,-,11
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,49,9,58,19,9,10,0,1
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,58,9,66,20,8,11,7,8
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,67,12,73,16,6,4,-,11
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,73,9,80,20,7,11,2,3
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,81,9,87,20,6,11,0,1
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,87,9,94,20,7,11,2,3
C_3,../../01.Datasets/processed/images_train/fechas/C_3.jpg,94,10,103,20,9,10,1,2
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,33,9,41,19,8,10,2,3
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,41,9,49,20,8,11,2,3
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,50,9,56,17,6,8,-,11
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,56,9,62,18,6,9,0,1
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,62,9,69,19,7,10,7,8
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,70,10,76,17,6,7,-,11
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,76,10,83,19,7,9,2,3
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,84,10,90,19,6,9,0,1
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,90,10,97,20,7,10,2,3
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,98,10,104,20,6,10,1,2
C_300,../../01.Datasets/processed/images_train/fechas/C_300.jpg,32,6,107,21,75,15,date,12
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,33,12,41,21,8,9,1,2
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,42,12,53,22,11,10,3,4
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,52,12,61,18,9,6,-,11
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,62,11,72,20,10,9,0,1
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,71,11,82,20,11,9,5,6
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,82,11,88,17,6,6,-,11
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,88,10,99,19,11,9,2,3
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,99,10,110,19,11,9,0,1
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,110,10,120,19,10,9,2,3
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,119,10,130,19,11,9,1,2
C_303,../../01.Datasets/processed/images_train/fechas/C_303.jpg,32,9,137,22,105,13,date,12
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,35,11,43,20,8,9,1,2
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,43,10,53,21,10,11,9,10
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,52,11,62,16,10,5,-,11
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,62,9,73,20,11,11,0,1
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,74,9,83,20,9,11,5,6
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,86,9,94,16,8,7,-,11
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,95,8,104,19,9,11,2,3
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,104,9,115,18,11,9,0,1
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,114,9,123,19,9,10,2,3
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,123,9,131,19,8,10,1,2
C_304,../../01.Datasets/processed/images_train/fechas/C_304.jpg,32,7,133,22,101,15,date,12
C_305,../../01.Datasets/processed/images_train/fechas/C_305.jpg,33,9,44,20,11,11,2,3
C_305,../../01.Datasets/processed/images_train/fechas/C_305.jpg,43,9,54,20,11,11,6,7
C_305,../../01.Datasets/processed/images_train/fechas/C_305.jpg,56,12,67,17,11,5,-,11
C_305,../../01.Datasets/processed/images_train/fechas/C_305.jpg,68,9,79,18,11,9,0,1
C_305,../../01.Datasets/processed/images_train/fechas/C_305.jpg,79,9,91,18,12,9,2,3
C_305,../../01.Datasets/processed/images_train/fechas/C_305.jpg,31,7,97,21,66,14,date,12
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,40,10,49,19,9,9,2,3
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,49,9,58,19,9,10,3,4
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,60,9,69,16,9,7,-,11
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,74,9,85,19,11,10,0,1
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,85,9,96,19,11,10,3,4
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,99,9,108,15,9,6,-,11
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,107,8,118,17,11,9,2,3
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,119,7,128,18,9,11,0,1
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,127,8,139,18,12,10,2,3
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,140,9,148,17,8,8,1,2
C_307,../../01.Datasets/processed/images_train/fechas/C_307.jpg,36,7,151,21,115,14,date,12
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,38,10,46,21,8,11,1,2
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,46,10,61,21,15,11,8,9
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,65,11,75,17,10,6,-,11
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,76,11,87,20,11,9,0,1
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,87,10,98,18,11,8,4,5
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,102,11,113,16,11,5,-,11
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,114,8,123,18,9,10,2,3
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,122,8,133,18,11,10,0,1
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,133,8,143,19,10,11,2,3
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,143,7,151,18,8,11,1,2
C_308,../../01.Datasets/processed/images_train/fechas/C_308.jpg,36,6,155,23,119,17,date,12
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,34,9,45,20,11,11,6,7
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,45,9,56,18,11,9,-,11
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,56,9,67,20,11,11,2,3
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,66,9,76,20,10,11,7,8
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,77,11,86,17,9,6,-,11
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,89,10,97,19,8,9,2,3
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,97,10,107,19,10,9,0,1
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,108,11,117,21,9,10,2,3
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,117,11,125,20,8,9,1,2
C_309,../../01.Datasets/processed/images_train/fechas/C_309.jpg,31,8,127,23,96,15,date,12
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,41,5,140,15,99,10,date,12
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,41,5,53,15,12,10,0,1
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,52,5,62,15,10,10,9,10
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,63,7,71,12,8,5,-,11
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,71,5,82,15,11,10,0,1
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,82,5,93,16,11,11,5,6
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,93,8,104,12,11,4,-,11
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,103,5,112,15,9,10,2,3
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,113,5,123,15,10,10,0,1
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,122,5,133,16,11,11,2,3
C_31,../../01.Datasets/processed/images_train/fechas/C_31.jpg,132,5,140,15,8,10,1,2
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,44,10,56,21,12,11,0,1
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,56,10,67,21,11,11,9,10
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,66,10,76,19,10,9,-,11
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,76,10,87,19,11,9,0,1
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,87,9,98,20,11,11,5,6
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,101,10,109,16,8,6,-,11
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,111,9,120,20,9,11,2,3
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,119,9,130,20,11,11,0,1
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,130,10,140,19,10,9,2,3
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,140,10,147,19,7,9,1,2
C_313,../../01.Datasets/processed/images_train/fechas/C_313.jpg,42,9,150,23,108,14,date,12
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,42,9,53,19,11,10,0,1
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,53,9,64,21,11,12,8,9
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,68,9,77,16,9,7,-,11
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,77,9,86,19,9,10,0,1
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,86,8,94,18,8,10,3,4
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,97,9,106,15,9,6,-,11
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,110,7,120,18,10,11,2,3
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,119,8,130,17,11,9,0,1
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,130,8,140,17,10,9,2,3
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,139,8,150,18,11,10,1,2
C_314,../../01.Datasets/processed/images_train/fechas/C_314.jpg,39,6,153,23,114,17,date,12
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,37,10,46,21,9,11,1,2
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,45,9,56,21,11,12,3,4
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,59,10,69,17,10,7,-,11
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,68,10,79,19,11,9,0,1
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,79,11,90,20,11,9,5,6
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,92,11,100,17,8,6,-,11
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,102,10,113,19,11,9,2,3
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,113,10,124,19,11,9,0,1
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,123,10,132,19,9,9,2,3
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,133,10,144,19,11,9,1,2
C_317,../../01.Datasets/processed/images_train/fechas/C_317.jpg,34,8,147,23,113,15,date,12
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,37,8,48,18,11,10,0,1
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,48,8,59,19,11,11,4,5
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,60,11,69,17,9,6,-,11
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,70,8,82,17,12,9,0,1
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,82,7,93,16,11,9,5,6
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,95,9,103,15,8,6,-,11
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,109,7,117,16,8,9,2,3
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,117,7,126,16,9,9,0,1
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,127,6,137,17,10,11,2,3
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,136,7,147,18,11,11,1,2
C_318,../../01.Datasets/processed/images_train/fechas/C_318.jpg,35,7,151,21,116,14,date,12
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,38,12,50,20,12,8,4,5
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,53,10,65,18,12,8,-,11
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,66,10,76,20,10,10,2,3
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,76,10,89,20,13,10,8,9
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,92,9,100,16,8,7,-,11
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,100,10,110,20,10,10,2,3
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,110,10,121,21,11,11,0,1
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,120,10,129,20,9,10,2,3
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,130,10,141,20,11,10,1,2
C_319,../../01.Datasets/processed/images_train/fechas/C_319.jpg,36,9,144,22,108,13,date,12
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,45,8,147,20,102,12,date,12
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,45,8,57,20,12,12,0,1
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,57,8,68,20,11,12,8,9
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,69,11,77,16,8,5,-,11
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,76,8,87,20,11,12,0,1
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,86,7,96,21,10,14,1,2
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,98,10,106,16,8,6,-,11
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,106,8,115,20,9,12,2,3
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,116,8,125,20,9,12,0,1
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,124,9,135,20,11,11,2,3
C_32,../../01.Datasets/processed/images_train/fechas/C_32.jpg,134,8,143,20,9,12,1,2
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,43,10,53,18,10,8,0,1
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,54,10,65,19,11,9,7,8
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,65,10,75,16,10,6,-,11
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,75,10,87,18,12,8,0,1
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,87,10,98,17,11,7,7,8
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,100,10,109,16,9,6,-,11
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,111,8,122,18,11,10,2,3
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,123,8,131,19,8,11,0,1
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,131,8,141,18,10,10,2,3
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,141,8,147,19,6,11,1,2
C_321,../../01.Datasets/processed/images_train/fechas/C_321.jpg,42,6,150,22,108,16,date,12
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,32,12,41,22,9,10,1,2
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,42,12,53,22,11,10,7,8
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,57,12,68,19,11,7,-,11
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,67,12,80,21,13,9,0,1
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,81,12,92,21,11,9,6,7
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,94,12,104,18,10,6,-,11
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,114,10,123,21,9,11,2,3
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,123,13,132,20,9,7,0,1
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,133,12,143,20,10,8,2,3
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,143,12,156,20,13,8,1,2
C_322,../../01.Datasets/processed/images_train/fechas/C_322.jpg,32,10,158,24,126,14,date,12
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,38,9,46,18,8,9,0,1
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,46,9,55,20,9,11,5,6
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,57,11,66,16,9,5,-,11
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,67,9,81,19,14,10,4,5
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,83,10,92,16,9,6,-,11
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,95,9,103,20,8,11,2,3
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,103,9,111,18,8,9,0,1
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,111,9,120,19,9,10,2,3
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,119,9,131,18,12,9,1,2
C_323,../../01.Datasets/processed/images_train/fechas/C_323.jpg,35,6,134,22,99,16,date,12
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,35,11,44,20,9,9,2,3
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,45,11,56,21,11,10,2,3
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,56,12,68,18,12,6,-,11
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,72,10,80,19,8,9,0,1
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,81,10,92,19,11,9,2,3
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,94,11,103,16,9,5,-,11
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,106,10,115,19,9,9,2,3
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,116,10,125,18,9,8,0,1
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,124,10,136,19,12,9,2,3
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,136,10,147,19,11,9,1,2
C_324,../../01.Datasets/processed/images_train/fechas/C_324.jpg,33,8,149,23,116,15,date,12
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,38,11,46,21,8,10,1,2
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,46,11,56,21,10,10,6,7
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,58,12,67,17,9,5,-,11
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,69,10,78,18,9,8,0,1
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,79,9,89,20,10,11,5,6
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,94,11,104,17,10,6,-,11
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,104,9,112,20,8,11,2,3
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,116,11,125,20,9,9,0,1
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,124,10,135,19,11,9,2,3
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,134,11,144,20,10,9,1,2
C_325,../../01.Datasets/processed/images_train/fechas/C_325.jpg,36,8,149,23,113,15,date,12
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,43,11,52,22,9,11,1,2
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,53,9,64,21,11,12,4,5
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,65,10,71,15,6,5,-,11
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,74,9,85,17,11,8,0,1
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,86,8,96,19,10,11,5,6
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,96,10,103,16,7,6,-,11
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,105,8,116,18,11,10,2,3
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,117,8,126,18,9,10,0,1
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,125,8,136,18,11,10,2,3
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,136,8,147,18,11,10,1,2
C_326,../../01.Datasets/processed/images_train/fechas/C_326.jpg,41,6,151,24,110,18,date,12
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,38,11,46,21,8,10,2,3
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,46,11,55,21,9,10,2,3
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,58,13,64,20,6,7,-,11
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,64,12,75,20,11,8,0,1
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,74,11,85,20,11,9,3,4
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,89,13,97,18,8,5,-,11
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,102,10,111,19,9,9,2,3
C_327,../../01.Datasets/processed/images_train/fechas/C_327.jpg,110,10,117,19,7,9,0,1
